AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
1163.0	6100	100.0	253.79	162.11	0.987	250.53	160.04	15.941	261.77	42.4379	15.0	5.37	66.0	87.6	21.61	0.609	101.5	3.71	0.0122	50.5	26.2	0.018074	23.1	1019.4	0.00	-0.083384	865.9	879.2	**	**	-13.29	0.403578	0.289536	-0.000373	-0.000732	0	107.5	30.2	0.716	0.618	0.971			6100.3	99.90	79.99	14.39	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.62	13.73	201	**	54.62	0.00	0.00	33.53	34.00	18.22	18.50	**	**	1.65	1.64	0.00	0.00	0.98	**	**			**	**	**	-0.00453	**	132.97	08:48:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.6	**	56.7	**	59.40	57.71	478699.1	
1164.0	6100	100.0	253.26	161.81	0.989	250.64	160.11	15.911	261.73	42.3475	15.0	5.38	66.1	87.7	21.60	0.613	101.4	3.71	0.0166	48.7	27.0	0.021469	27.1	1019.4	0.00	-0.083284	864.6	878.7	**	**	-14.05	0.402498	0.288842	-0.000373	-0.000771	0	111.6	30.0	0.716	0.619	0.972			6099.9	99.90	80.00	14.51	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	605.00	13.72	201	**	54.58	0.00	0.00	33.50	34.00	18.04	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00419	**	133.00	08:50:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.6	**	59.44	57.64	478799.1	
1165.0	6100	100.0	252.44	161.22	0.988	249.29	159.24	15.853	263.42	42.4692	15.0	5.37	66.1	87.7	21.60	0.617	101.7	3.70	0.0202	48.7	26.4	0.027545	28.0	1019.4	0.00	-0.083388	864.3	877.9	**	**	-13.68	0.401677	0.288148	-0.000373	-0.000835	0	112.4	30.0	0.714	0.617	0.968			6098.5	99.90	80.00	14.25	3.20	0.00	-0.64	0.00	0.00	0	0	0	0	81.00	32.00	605.76	13.73	201	**	54.59	0.00	0.00	33.50	34.10	18.23	18.50	**	**	1.65	1.64	0.00	0.00	0.97	**	**			**	**	**	-0.00426	**	133.03	08:52:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.8	**	59.55	57.68	478899.1	
1166.0	6100	100.0	253.07	161.63	0.989	250.13	159.78	15.893	261.66	42.2826	15.0	5.38	66.0	87.7	21.62	0.619	101.9	3.71	0.0229	47.3	26.8	0.029777	28.5	1019.3	0.00	-0.083255	864.0	878.5	**	**	-14.42	0.402296	0.288493	-0.000373	-0.000744	0	112.9	29.9	0.715	0.618	0.972			6101.3	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.57	13.73	200	**	54.58	0.00	0.00	33.52	34.00	18.19	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00442	**	133.05	08:53:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.9	**	59.69	57.80	478999.1	
1167.0	6100	100.0	253.23	161.75	0.988	250.30	159.89	15.905	261.53	42.3051	15.0	5.38	66.1	87.7	21.63	0.620	102.0	3.71	0.0220	50.0	26.5	0.031917	28.7	1019.3	0.00	-0.083290	863.8	878.2	**	**	-14.34	0.402554	0.288811	-0.000433	-0.000732	0	112.4	30.0	0.717	0.619	0.972			6099.3	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.33	13.74	201	**	54.55	0.00	0.00	33.60	34.00	18.08	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00460	**	133.08	08:55:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.1	**	59.86	57.94	479099.1	
1168.0	6100	100.0	254.44	162.52	0.979	249.18	159.18	15.981	260.92	42.4016	15.0	5.38	66.1	87.7	21.63	0.620	101.8	3.71	0.0186	46.2	24.0	0.030696	25.9	1019.3	0.00	-0.083320	864.0	877.7	**	**	-13.71	0.404221	0.290169	-0.000433	-0.000732	0	110.1	29.7	0.719	0.622	0.974			6101.5	99.90	80.00	14.75	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.38	608.38	13.73	200	**	54.58	0.00	0.00	33.65	34.00	18.26	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00472	**	133.11	08:57:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.8	**	57.3	**	59.93	58.07	479199.1	
1169.0	6100	100.0	254.12	162.33	0.979	248.77	158.91	15.962	261.46	42.4369	15.0	5.37	66.0	87.7	21.61	0.611	101.6	3.71	0.0134	44.8	24.0	0.021147	23.6	1019.4	0.00	-0.083600	864.7	878.1	**	**	-13.36	0.403980	0.289968	-0.000373	-0.000732	0	107.3	29.9	0.717	0.619	0.972			6101.1	99.90	80.00	14.55	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.00	13.73	199	**	54.63	0.00	0.00	33.76	34.00	18.24	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00454	**	133.14	08:58:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	56.9	**	59.71	58.06	479299.1	
1170.0	6100	100.0	254.00	162.27	0.980	248.96	159.03	15.957	261.47	42.4284	15.0	5.38	66.0	87.5	21.57	0.606	101.4	3.71	0.0110	43.1	24.6	0.016802	23.4	1019.3	0.00	-0.083548	865.2	878.3	**	**	-13.09	0.403798	0.289838	-0.000397	-0.000732	0	106.9	30.1	0.716	0.619	0.972			6101.4	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.29	13.72	200	**	54.65	0.00	0.00	33.62	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00442	**	133.16	09:00:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.5	**	56.6	**	59.55	57.94	479399.1	
1171.0	6100	100.0	254.31	162.45	0.989	251.41	160.60	15.974	260.95	42.3954	15.0	5.38	66.0	87.6	21.62	0.605	101.5	3.71	0.0122	47.0	27.0	0.015616	25.2	1019.4	0.00	-0.083591	865.1	880.3	**	**	-15.28	0.404354	0.290301	-0.000422	-0.000732	0	108.8	29.8	0.718	0.621	0.974			6100.1	99.90	80.00	14.84	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.43	609.76	13.71	201	**	54.61	0.00	0.00	33.75	34.00	18.38	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00440	**	133.19	09:02:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	56.4	**	59.48	57.85	479499.1	
1172.0	6100	100.0	253.09	161.66	0.989	250.26	159.86	15.896	261.68	42.3011	15.0	5.38	66.0	87.6	21.61	0.611	101.6	3.71	0.0171	48.8	26.8	0.022734	27.0	1019.4	0.00	-0.083368	864.7	879.1	**	**	-14.41	0.402284	0.288623	-0.000385	-0.000732	0	112.3	30.6	0.716	0.619	0.972			6098.3	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.29	13.73	201	**	54.55	0.00	0.00	33.54	34.00	18.17	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00429	**	133.22	09:03:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.8	**	56.6	**	59.58	57.83	479599.1	
1173.0	6100	100.0	252.43	161.19	0.988	249.43	159.33	15.850	263.26	42.4060	15.0	5.38	66.1	87.7	21.59	0.616	101.7	3.71	0.0208	48.8	26.7	0.028564	27.8	1019.4	0.00	-0.083389	864.2	877.6	**	**	-13.46	0.401541	0.288124	-0.000397	-0.000756	0	113.2	30.0	0.714	0.617	0.969			6100.7	99.90	80.00	14.39	3.20	0.00	0.00	-0.32	0.00	0	0	0	0	81.00	32.00	607.24	13.73	199	**	54.59	0.00	0.00	33.76	34.12	18.44	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00446	**	133.25	09:05:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.9	**	59.73	57.88	479699.1	
1174.0	6100	100.0	252.74	161.31	0.989	249.65	159.48	15.862	262.78	42.3671	15.0	5.37	66.1	87.7	21.62	0.619	102.0	3.71	0.0208	48.1	26.8	0.031152	28.0	1019.4	0.00	-0.083426	863.6	877.6	**	**	-14.10	0.401956	0.288556	-0.000457	-0.000780	0	113.4	29.8	0.715	0.618	0.970			6100.2	99.90	80.00	14.35	3.20	0.00	0.00	-0.45	0.00	0	0	0	0	81.00	32.00	604.86	13.74	199	**	54.62	0.00	0.00	33.79	34.12	18.20	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00471	**	133.28	09:07:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.2	**	59.81	58.01	479799.1	
1175.0	6100	100.0	253.25	161.74	0.988	250.07	159.74	15.904	261.76	42.3360	15.0	5.38	66.1	87.8	21.63	0.620	101.8	3.71	0.0232	48.6	26.4	0.032047	28.7	1019.4	0.00	-0.083303	863.6	878.2	**	**	-14.54	0.402429	0.288782	-0.000554	-0.000744	0	113.5	29.9	0.716	0.619	0.972			6100.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.52	13.73	200	**	54.59	0.00	0.00	33.69	34.00	18.42	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00463	**	133.30	09:08:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.2	**	59.94	58.14	479899.1	
1176.0	6100	100.0	253.19	161.72	0.989	250.35	159.92	15.902	261.59	42.3056	15.0	5.38	66.1	87.7	21.63	0.621	102.0	3.71	0.0243	48.0	26.9	0.034333	29.1	1019.4	0.00	-0.083529	863.3	877.7	**	**	-14.39	0.402641	0.288858	-0.000748	-0.000732	0	113.0	30.1	0.717	0.619	0.972			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.81	13.73	201	**	54.56	0.00	0.00	33.70	34.00	18.46	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00487	**	133.33	09:10:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.4	**	60.07	58.26	479999.1	
1177.0	6100	100.0	253.46	161.89	0.980	248.27	158.59	15.919	261.79	42.3796	15.0	5.37	66.1	87.7	21.64	0.621	102.0	3.71	0.0231	46.1	24.1	0.035229	28.0	1019.4	0.00	-0.083446	863.5	877.5	**	**	-13.99	0.403064	0.289218	-0.001026	-0.000732	0	112.4	29.8	0.717	0.619	0.972			6097.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.62	13.72	200	**	54.60	0.00	0.00	33.75	34.00	18.22	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.36	09:12:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	57.7	**	60.20	58.44	480099.1	
1178.0	6100	100.0	254.87	162.83	0.979	249.61	159.45	16.011	260.49	42.4225	15.0	5.37	66.1	87.7	21.64	0.614	101.6	3.71	0.0159	46.0	24.0	0.024555	24.4	1019.4	0.00	-0.083417	864.0	879.1	**	**	-15.10	0.405266	0.290978	-0.001594	-0.000732	0	108.7	29.4	0.720	0.622	0.975			6098.4	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.71	13.72	199	**	54.61	0.00	0.00	33.50	33.88	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.39	09:13:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.8	**	57.3	**	60.06	58.61	480199.1	
1179.0	6100	100.0	253.44	161.87	0.980	248.34	158.64	15.917	262.23	42.4385	15.0	5.38	66.0	87.6	21.58	0.607	101.6	3.71	0.0111	44.6	24.4	0.018061	23.6	1019.3	0.00	-0.083624	864.6	877.3	**	**	-12.71	0.402649	0.289066	-0.001618	-0.000701	0	107.2	30.9	0.716	0.619	0.970			6099.4	99.90	80.00	14.32	3.20	-0.82	0.00	0.00	0.00	0	0	0	0	81.00	33.00	607.10	13.73	200	**	54.66	0.00	0.00	33.75	34.14	18.20	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00486	**	133.41	09:15:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.6	**	57.0	**	59.90	58.58	480299.1	
1180.0	6100	100.0	254.16	162.32	0.990	251.45	160.62	15.962	261.13	42.3845	15.0	5.37	66.0	87.6	21.58	0.603	101.5	3.71	0.0134	48.7	27.0	0.017422	24.8	1019.4	0.00	-0.083476	864.8	878.7	**	**	-13.85	0.403785	0.289842	-0.001546	-0.000732	0	109.0	29.8	0.717	0.620	0.973			6099.2	99.90	80.00	14.59	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.67	607.86	13.75	201	**	54.64	0.00	0.00	33.45	34.00	18.10	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00487	**	133.44	09:17:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	56.8	**	59.81	58.47	480399.1	
1181.0	6100	100.0	253.43	161.92	0.990	250.82	160.22	15.922	261.64	42.3557	15.0	5.38	66.1	87.7	21.60	0.611	101.7	3.70	0.0195	48.5	27.0	0.024736	27.7	1019.4	0.00	-0.083476	864.7	879.3	**	**	-14.60	0.402959	0.289265	-0.001484	-0.000732	0	112.1	30.0	0.717	0.619	0.972			6100.6	99.90	80.00	14.51	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.38	13.71	200	**	54.63	0.00	0.00	33.57	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.47	09:18:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.8	**	57.0	**	59.97	58.44	480499.1	
1182.0	6100	100.0	253.05	161.64	0.988	249.91	159.64	15.894	262.14	42.3669	15.0	5.38	66.1	87.7	21.60	0.616	101.7	3.70	0.0208	49.2	26.3	0.029331	27.9	1019.4	0.00	-0.083364	864.2	878.6	**	**	-14.35	0.402389	0.288740	-0.001521	-0.000732	0	113.1	30.2	0.716	0.619	0.972			6098.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.19	13.71	201	**	54.55	0.00	0.00	33.51	34.00	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.50	09:20:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	57.2	**	60.05	58.55	480599.1	
1183.0	6100	100.0	253.46	161.90	0.980	248.42	158.69	15.921	262.05	42.4096	15.0	5.37	66.0	87.7	21.62	0.616	102.0	3.70	0.0198	44.2	24.5	0.030775	27.0	1019.3	0.00	-0.083509	864.2	878.1	**	**	-13.90	0.403235	0.289392	-0.001618	-0.000732	0	111.4	30.0	0.717	0.619	0.971			6099.3	99.90	80.00	14.55	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.05	13.71	200	**	54.55	0.00	0.00	33.68	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.53	09:22:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	57.5	**	60.11	58.67	480699.1	
1184.0	6100	100.0	255.05	162.93	0.980	249.84	159.60	16.021	260.50	42.4456	15.0	5.38	66.1	87.7	21.62	0.610	101.6	3.70	0.0134	44.6	24.2	0.021616	23.8	1019.4	0.00	-0.083603	864.6	879.7	**	**	-15.08	0.405158	0.291036	-0.001618	-0.000732	0	108.0	29.4	0.720	0.622	0.975			6099.8	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.29	13.73	201	**	54.59	0.00	0.00	33.74	34.00	18.18	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.55	09:23:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	57.1	**	59.98	58.67	480799.1	
1185.0	6100	100.0	253.79	162.07	0.979	248.38	158.66	15.937	261.63	42.4022	15.0	5.38	66.0	87.6	21.56	0.605	101.4	3.70	0.0110	44.4	24.0	0.016864	22.5	1019.4	0.76	-0.083635	865.2	878.4	**	**	-13.21	0.403479	0.289700	-0.001558	-0.000732	0	107.2	30.8	0.718	0.620	0.972			6099.0	99.90	80.00	14.58	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.19	13.72	199	**	54.59	0.00	0.00	33.68	34.00	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.58	09:25:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.6	**	56.8	**	59.86	58.54	480899.1	
1186.0	6100	100.0	254.76	162.73	0.979	249.47	159.36	16.002	260.58	42.4171	15.0	5.37	66.0	87.5	21.57	0.601	101.5	3.70	0.0099	45.2	24.1	0.014579	22.6	1019.4	0.00	-0.083598	865.5	878.9	**	**	-13.38	0.404690	0.290584	-0.000965	-0.000732	0	106.7	29.8	0.718	0.621	0.974			6099.0	99.90	80.00	14.91	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.24	606.48	13.72	200	**	54.61	0.00	0.00	33.64	34.00	18.46	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.61	09:27:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.5	**	56.6	**	59.72	58.38	480999.1	
1187.0	6100	100.0	253.87	162.07	0.990	251.14	160.43	15.936	261.55	42.3803	15.0	5.38	66.0	87.6	21.59	0.603	101.5	3.70	0.0122	48.0	27.2	0.014671	25.0	1019.4	0.00	-0.083616	864.9	879.7	**	**	-14.77	0.403333	0.289591	-0.000748	-0.000732	0	109.3	29.8	0.716	0.619	0.972			6100.7	99.90	80.00	14.53	3.20	0.00	0.00	-0.54	0.00	0	0	0	0	81.00	31.19	605.48	13.72	201	**	54.55	0.00	0.00	33.74	34.14	18.48	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00486	**	133.64	09:28:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	56.4	**	59.67	58.27	481099.1	
1188.0	6100	100.0	253.09	161.70	0.988	250.20	159.83	15.901	261.74	42.3246	15.0	5.38	66.1	87.7	21.59	0.610	101.6	3.71	0.0171	48.1	26.7	0.023072	27.1	1019.5	0.00	-0.083646	864.5	878.9	**	**	-14.39	0.402475	0.288824	-0.000469	-0.000766	0	112.5	30.6	0.717	0.620	0.972			6100.1	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.76	13.70	200	**	54.54	0.00	0.00	33.68	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00481	**	133.66	09:30:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.7	**	59.82	58.25	481199.1	
1189.0	6100	100.0	253.15	161.68	0.988	250.15	159.80	15.899	262.06	42.3734	15.0	5.37	66.1	87.7	21.60	0.615	101.7	3.70	0.0195	48.2	26.7	0.027892	27.7	1019.5	0.00	-0.083423	864.2	878.7	**	**	-14.49	0.402732	0.289054	-0.000518	-0.000826	0	113.4	29.9	0.716	0.619	0.972			6100.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.14	13.73	202	**	54.58	0.00	0.00	33.60	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.69	09:32:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.0	**	59.95	58.38	481299.1	
1190.0	6100	100.0	253.86	162.17	0.988	250.88	160.26	15.946	260.53	42.2513	15.0	5.38	66.1	87.8	21.67	0.617	102.0	3.70	0.0219	47.9	26.7	0.029456	28.7	1019.4	0.00	-0.083456	863.6	879.8	**	**	-16.22	0.403868	0.289922	-0.000542	-0.000853	0	113.6	29.7	0.719	0.622	0.975			6098.6	99.90	80.00	14.82	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.90	13.71	201	**	54.50	0.00	0.00	33.60	34.00	18.21	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.72	09:33:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.0	**	60.06	58.50	481399.1	
1191.0	6100	100.0	253.12	161.71	0.988	250.09	159.75	15.901	261.76	42.3362	15.0	5.38	66.2	87.8	21.63	0.619	102.0	3.69	0.0220	48.1	26.6	0.031924	28.1	1019.4	0.00	-0.083215	863.3	877.5	**	**	-14.22	0.402645	0.289017	-0.000590	-0.000814	0	113.2	29.9	0.716	0.619	0.972			6101.6	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.76	13.71	200	**	54.47	0.00	0.00	33.61	34.00	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.75	09:35:25	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.3	**	60.12	58.64	481499.1	
1192.0	6100	100.0	253.37	161.85	0.980	248.22	158.56	15.915	261.64	42.3503	15.0	5.38	66.1	87.7	21.63	0.618	102.0	3.69	0.0223	43.6	24.4	0.034228	28.0	1019.4	0.00	-0.083341	863.4	877.5	**	**	-14.08	0.402956	0.289281	-0.000905	-0.000732	0	112.3	30.2	0.718	0.620	0.972			6099.8	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.71	13.74	199	**	54.55	0.00	0.00	33.70	34.00	18.22	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.78	09:37:05	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	57.7	**	60.24	58.78	481599.1	
1193.0	6100	100.0	254.85	162.79	0.979	249.39	159.31	16.007	260.18	42.3559	15.0	5.38	66.1	87.7	21.64	0.610	101.9	3.69	0.0133	44.8	23.9	0.022380	24.4	1019.4	0.00	-0.083563	864.0	879.1	**	**	-15.11	0.405059	0.290944	-0.000965	-0.000732	0	107.9	29.6	0.720	0.621	0.975			6099.2	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	610.10	13.73	200	**	54.60	0.00	0.00	33.79	34.00	18.22	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00488	**	133.80	09:38:45	2019-10-05	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	57.2	**	60.07	58.84	481699.1	
