AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
2425.0	6100	100.0	255.51	163.24	0.996	254.48	162.56	16.052	261.96	42.7645	15.0	5.40	66.0	88.0	21.95	0.576	102.6	3.73	0.0366	44.1	23.7	0.027188	23.1	1004.3	0.00	-0.082058	857.9	873.1	**	**	-15.26	0.410464	0.296039	-0.000373	-0.000732	0	112.4	30.0	0.733	0.634	0.972			6099.5	99.90	80.00	14.67	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.86	609.43	13.75	200	**	55.00	0.00	0.00	33.53	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	72.93	02:02:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.6	**	46.42	51.34	262570.3	
2426.0	6100	100.0	255.69	163.34	0.996	254.69	162.70	16.062	261.61	42.7350	15.0	5.40	66.0	87.9	21.94	0.573	102.2	3.73	0.0354	44.1	23.8	0.025436	22.9	1004.3	0.00	-0.082010	857.6	872.7	**	**	-15.16	0.410758	0.296207	-0.000373	-0.000732	0	111.7	30.0	0.733	0.635	0.973			6099.7	99.90	80.01	14.78	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.57	608.81	13.74	201	**	55.03	0.00	0.00	33.56	34.00	18.21	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	72.96	02:03:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.4	**	46.31	51.35	262670.3	
2427.0	6100	100.0	255.15	163.02	1.006	256.74	164.00	16.031	262.04	42.7217	15.0	5.40	66.0	87.9	21.92	0.572	102.3	3.73	0.0366	47.1	26.7	0.026863	25.2	1004.3	0.00	-0.081663	857.8	872.7	**	**	-14.97	0.409514	0.295226	-0.000373	-0.000732	0	112.4	30.3	0.731	0.633	0.972			6099.4	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	612.14	13.73	200	**	54.99	0.00	0.00	33.59	34.00	18.19	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	72.99	02:05:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.4	**	46.51	51.47	262770.3	
2428.0	6100	100.0	254.79	162.71	1.006	256.23	163.68	16.000	262.15	42.6610	15.0	5.40	66.0	87.9	21.92	0.578	102.5	3.73	0.0391	47.3	26.6	0.030086	26.2	1004.3	0.00	-0.081679	858.0	873.1	**	**	-15.17	0.409232	0.295008	-0.000373	-0.000732	0	114.0	30.1	0.732	0.633	0.972			6101.0	99.90	80.00	14.60	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.14	13.74	201	**	55.05	0.00	0.00	33.56	34.00	18.15	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.02	02:07:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.6	**	46.72	51.63	262870.3	
2429.0	6100	100.0	256.03	163.58	0.997	255.21	163.02	16.085	261.17	42.7253	15.0	5.40	66.1	88.0	21.96	0.580	102.6	3.73	0.0391	44.4	24.0	0.029956	24.1	1004.3	0.00	-0.081959	857.8	874.4	**	**	-16.62	0.410825	0.296311	-0.000373	-0.000732	0	113.4	29.7	0.734	0.636	0.975			6099.0	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.71	13.74	201	**	54.98	0.00	0.00	33.56	34.00	18.35	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.05	02:08:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.6	**	46.73	51.81	262970.3	
2430.0	6100	100.0	255.55	163.21	0.997	254.69	162.69	16.048	261.88	42.7476	15.0	5.40	66.0	88.0	21.95	0.575	102.4	3.73	0.0366	45.4	24.0	0.026116	22.3	1004.4	0.00	-0.081705	858.3	873.0	**	**	-14.78	0.410448	0.296005	-0.000373	-0.000732	0	111.8	30.0	0.732	0.634	0.973			6098.7	99.90	80.00	14.59	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.86	608.71	13.73	200	**	55.01	0.00	0.00	33.50	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.07	02:10:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.4	**	46.58	51.85	263070.3	
2431.0	6100	100.0	255.46	163.18	0.997	254.72	162.71	16.046	262.03	42.7493	15.0	5.40	66.0	87.9	21.93	0.571	102.4	3.73	0.0350	44.8	24.1	0.023931	22.9	1004.4	0.00	-0.081660	858.1	872.4	**	**	-14.30	0.410184	0.295814	-0.000373	-0.000732	0	111.4	30.2	0.731	0.633	0.972			6099.7	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.33	13.73	200	**	55.05	0.00	0.00	33.50	34.00	18.17	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.10	02:12:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	55.1	**	46.39	51.71	263170.3	
2432.0	6100	100.0	255.25	163.06	1.007	256.94	164.13	16.034	262.20	42.7547	15.0	5.40	66.0	87.9	21.92	0.572	102.4	3.73	0.0364	47.1	26.9	0.026587	24.7	1004.4	0.00	-0.081573	857.9	873.0	**	**	-15.09	0.409958	0.295607	-0.000373	-0.000732	0	112.2	30.2	0.732	0.634	0.972			6099.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	611.14	13.75	199	**	55.07	0.00	0.00	33.72	34.00	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.13	02:13:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.2	**	46.49	51.61	263270.3	
2433.0	6100	100.0	254.90	162.81	1.006	256.50	163.85	16.009	262.02	42.6605	15.0	5.40	66.1	87.9	21.88	0.576	102.5	3.73	0.0378	47.3	26.8	0.028848	25.6	1004.3	0.00	-0.081872	858.0	872.7	**	**	-14.56	0.409552	0.295281	-0.000373	-0.000735	0	113.0	30.0	0.731	0.633	0.972			6100.4	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.19	13.74	200	**	55.05	0.00	0.00	33.70	34.00	18.39	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.16	02:15:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.3	**	46.69	51.74	263370.3	
2434.0	6100	100.0	255.71	163.38	0.997	254.97	162.87	16.065	261.13	42.6652	15.0	5.40	66.0	88.0	21.96	0.578	102.4	3.73	0.0390	43.4	24.2	0.030149	24.7	1004.2	0.00	-0.081378	857.9	874.3	**	**	-16.45	0.410767	0.296373	-0.000373	-0.000767	0	113.3	29.9	0.734	0.636	0.975			6099.2	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.38	13.74	200	**	55.00	0.00	0.00	33.67	34.00	18.55	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.18	02:17:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.5	**	46.70	51.91	263470.3	
2435.0	6100	100.0	255.91	163.46	0.996	254.96	162.87	16.073	260.90	42.6529	15.0	5.40	66.0	88.0	21.95	0.574	102.6	3.73	0.0354	44.3	23.9	0.025759	22.5	1004.3	0.00	-0.081483	858.1	874.3	**	**	-16.26	0.411051	0.296677	-0.000373	-0.000732	0	112.3	29.8	0.734	0.636	0.976			6100.1	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	610.48	13.75	199	**	54.95	0.00	0.00	33.61	34.00	18.18	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.21	02:18:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.3	**	46.49	51.89	263570.3	
2436.0	6100	100.0	255.58	163.27	0.996	254.67	162.68	16.055	262.09	42.7963	15.0	5.40	66.0	87.9	21.91	0.571	102.4	3.73	0.0342	44.5	23.9	0.023458	22.8	1004.3	0.00	-0.081673	858.1	872.1	**	**	-13.91	0.410406	0.296140	-0.000373	-0.000736	0	111.6	30.2	0.732	0.634	0.972			6100.7	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.24	13.74	201	**	55.03	0.00	0.00	33.68	34.00	18.43	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.24	02:20:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.0	**	55.0	**	46.35	51.71	263670.3	
2437.0	6100	100.0	255.80	163.38	1.007	257.46	164.46	16.066	261.57	42.7443	15.0	5.40	66.0	87.9	21.91	0.569	102.3	3.73	0.0353	47.0	26.9	0.023822	23.7	1004.3	0.00	-0.081924	857.8	873.7	**	**	-15.97	0.410607	0.296144	-0.000373	-0.000790	0	111.8	29.9	0.733	0.635	0.973			6099.5	99.90	80.00	14.55	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.71	607.33	13.71	200	**	55.07	0.00	0.00	33.70	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.27	02:22:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.0	**	46.41	51.40	263770.3	
2438.0	6100	100.0	255.32	163.11	1.007	257.00	164.17	16.039	261.78	42.7118	15.0	5.40	66.1	88.0	21.92	0.575	102.7	3.73	0.0366	47.5	26.8	0.027193	25.6	1004.3	0.00	-0.081754	858.3	873.6	**	**	-15.26	0.410165	0.295687	-0.000373	-0.000780	0	112.8	29.9	0.732	0.634	0.972			6100.6	99.90	80.00	14.59	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.43	13.71	200	**	55.13	0.00	0.00	33.59	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.30	02:23:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.1	**	46.67	51.33	263870.3	
2439.0	6100	100.0	255.83	163.43	0.997	255.16	163.00	16.071	261.19	42.6832	15.0	5.40	66.1	88.0	21.93	0.578	102.5	3.72	0.0377	44.9	24.1	0.027749	23.2	1004.3	0.00	-0.081540	858.1	873.7	**	**	-15.61	0.410704	0.296274	-0.000373	-0.000753	0	112.7	29.8	0.734	0.636	0.975			6099.7	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.57	13.74	200	**	55.08	0.00	0.00	33.54	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.32	02:25:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.2	**	46.61	51.54	263970.3	
2440.0	6100	100.0	255.81	163.33	0.997	254.86	162.81	16.060	261.54	42.7022	15.0	5.40	66.1	88.0	21.92	0.574	102.6	3.72	0.0351	45.0	23.9	0.024204	22.9	1004.2	0.00	-0.081628	857.7	873.0	**	**	-15.37	0.410281	0.295943	-0.000373	-0.000769	0	111.5	29.8	0.733	0.635	0.974			6099.0	99.90	80.00	14.82	3.20	0.00	-0.36	0.00	0.00	0	0	0	0	81.00	31.00	606.48	13.74	200	**	55.05	0.00	0.00	33.71	34.10	18.36	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.35	02:27:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	54.9	**	46.38	51.63	264070.3	
2441.0	6100	100.0	255.25	163.08	0.997	254.43	162.53	16.036	262.14	42.7424	15.0	5.40	66.1	88.0	21.89	0.571	102.2	3.72	0.0354	44.2	24.0	0.022601	22.8	1004.2	0.00	-0.081681	858.2	872.8	**	**	-14.60	0.409941	0.295666	-0.000373	-0.000741	0	111.5	30.0	0.731	0.633	0.972			6101.4	99.90	80.00	14.51	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.90	13.74	200	**	55.01	0.00	0.00	33.57	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.38	02:28:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	54.8	**	46.20	51.52	264170.3	
2442.0	6100	100.0	254.82	162.79	1.007	256.57	163.90	16.008	262.16	42.6792	15.0	5.40	66.1	88.0	21.89	0.571	102.3	3.72	0.0358	47.2	26.9	0.024524	24.6	1004.2	0.00	-0.081549	857.8	873.1	**	**	-15.31	0.409200	0.294892	-0.000373	-0.000833	0	113.6	30.3	0.732	0.634	0.972			6100.2	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.33	13.77	200	**	55.02	0.00	0.00	33.52	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.41	02:30:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	54.7	**	46.35	51.47	264270.3	
2443.0	6100	100.0	254.97	162.88	1.006	256.63	163.93	16.016	261.88	42.6566	15.0	5.40	66.1	88.0	21.89	0.575	102.6	3.72	0.0378	48.1	26.7	0.028307	25.6	1004.2	0.00	-0.081817	858.0	873.4	**	**	-15.43	0.409443	0.295184	-0.000373	-0.000815	0	113.3	29.9	0.732	0.634	0.972			6099.6	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.90	13.73	201	**	55.05	0.00	0.00	33.66	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.43	02:32:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.0	**	46.60	51.59	264370.3	
2444.0	6100	100.0	255.79	163.38	0.997	255.08	162.94	16.065	260.93	42.6268	15.0	5.40	66.1	88.0	21.93	0.577	102.7	3.72	0.0369	44.8	24.1	0.028119	23.6	1004.2	0.00	-0.081213	857.8	874.5	**	**	-16.65	0.410674	0.296153	-0.000373	-0.000735	0	112.7	29.8	0.734	0.636	0.975			6098.7	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.67	13.75	200	**	54.92	0.00	0.00	33.61	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.46	02:33:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.1	**	46.51	51.59	264470.3	
2445.0	6100	100.0	255.31	163.08	0.997	254.50	162.57	16.036	262.08	42.7394	15.0	5.40	66.1	88.0	21.92	0.573	102.5	3.72	0.0354	45.0	23.9	0.024894	22.8	1004.2	0.00	-0.082346	858.0	872.8	**	**	-14.79	0.409937	0.295484	-0.000373	-0.000746	0	111.9	30.0	0.731	0.633	0.972			6099.9	99.90	80.00	14.62	3.22	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.38	13.74	200	**	54.94	0.00	0.00	33.70	34.00	18.27	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.49	02:35:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.0	**	46.32	51.59	264570.3	
2446.0	6100	100.0	255.26	163.07	1.007	256.94	164.13	16.035	261.79	42.6883	15.0	5.40	66.1	88.0	21.89	0.570	102.4	3.72	0.0342	48.2	26.7	0.024490	23.7	1004.3	0.00	-0.081973	857.6	872.6	**	**	-14.98	0.409569	0.295163	-0.000373	-0.000840	0	112.1	30.3	0.731	0.633	0.972			6100.4	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.95	13.72	201	**	55.01	0.00	0.00	33.57	34.00	18.32	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.52	02:37:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	54.9	**	46.29	51.54	264670.3	
2447.0	6100	100.0	255.30	163.05	1.006	256.83	164.06	16.033	262.19	42.7431	15.0	5.40	66.1	88.0	21.88	0.574	102.5	3.72	0.0378	47.1	26.8	0.027608	25.7	1004.4	0.00	-0.082234	857.9	872.5	**	**	-14.61	0.409661	0.295290	-0.000373	-0.000732	0	112.6	30.0	0.732	0.634	0.972			6099.9	99.90	80.00	14.69	3.20	-0.07	0.00	0.00	0.00	0	0	0	0	81.00	31.76	606.90	13.73	202	**	55.11	0.00	0.00	33.46	34.00	18.12	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00366	**	73.55	02:38:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.1	**	46.58	51.52	264770.3	
2448.0	6100	100.0	255.52	163.20	1.006	257.07	164.21	16.048	261.33	42.6482	15.0	5.40	66.1	88.0	21.93	0.578	102.4	3.72	0.0391	47.1	26.7	0.029318	26.4	1004.3	0.00	-0.082117	857.3	873.8	**	**	-16.51	0.410059	0.295565	-0.000373	-0.000786	0	113.0	29.9	0.732	0.635	0.974			6100.8	99.90	80.00	14.86	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.19	608.52	13.75	200	**	55.02	0.00	0.00	33.37	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.57	02:40:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.3	**	55.3	**	46.76	51.63	264870.3	
2449.0	6100	100.0	254.83	162.81	0.996	253.90	162.19	16.009	262.29	42.7116	15.0	5.40	66.1	88.0	21.92	0.579	102.5	3.72	0.0388	45.6	23.7	0.029942	24.2	1004.3	0.00	-0.082372	857.9	873.6	**	**	-15.82	0.409104	0.294900	-0.000373	-0.000772	0	113.0	29.9	0.731	0.633	0.972			6100.7	99.90	80.00	14.64	3.20	-0.36	0.00	0.00	0.00	0	0	0	0	81.00	31.48	606.43	13.75	200	**	55.01	0.00	0.00	33.61	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.60	02:42:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.4	**	46.71	51.78	264970.3	
2450.0	6100	100.0	255.32	163.11	0.997	254.55	162.61	16.039	261.98	42.7181	15.0	5.40	66.1	88.0	21.91	0.573	102.4	3.72	0.0354	45.8	24.0	0.025392	23.0	1004.4	0.00	-0.082113	857.8	873.1	**	**	-15.26	0.409837	0.295411	-0.000373	-0.000734	0	111.8	30.0	0.730	0.632	0.973			6099.0	99.90	80.00	14.71	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.76	608.19	13.73	199	**	54.95	0.00	0.00	33.61	34.00	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.63	02:43:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.2	**	46.47	51.75	265070.3	
2451.0	6100	100.0	254.85	162.79	1.006	256.46	163.82	16.007	262.06	42.6573	15.0	5.40	66.1	87.9	21.89	0.572	102.3	3.72	0.0366	47.7	26.7	0.026156	25.5	1004.4	0.00	-0.082036	858.1	873.1	**	**	-15.06	0.409317	0.294896	-0.000373	-0.000762	0	112.6	30.2	0.731	0.633	0.972			6100.7	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.71	13.75	199	**	54.98	0.00	0.00	33.73	34.00	18.37	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.66	02:45:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.1	**	46.63	51.70	265170.3	
2452.0	6100	100.0	254.84	162.83	1.007	256.67	163.96	16.012	262.11	42.6732	15.0	5.40	66.1	88.0	21.88	0.575	102.4	3.72	0.0391	48.6	26.8	0.029756	25.9	1004.4	0.00	-0.081880	857.9	873.2	**	**	-15.22	0.409234	0.294850	-0.000373	-0.000825	0	113.4	30.0	0.731	0.633	0.972			6098.9	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.10	13.76	199	**	54.98	0.00	0.00	33.67	34.00	18.14	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.68	02:47:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.4	**	46.83	51.84	265270.3	
2453.0	6100	100.0	254.92	162.86	1.007	256.64	163.94	16.014	261.98	42.6775	15.0	5.40	66.1	88.0	21.88	0.578	102.5	3.72	0.0394	48.2	26.8	0.031356	26.5	1004.4	0.00	-0.082127	857.7	873.2	**	**	-15.43	0.409409	0.295057	-0.000373	-0.000766	0	113.9	30.0	0.732	0.634	0.972			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.10	13.78	200	**	55.06	0.00	0.00	33.57	34.00	18.18	18.50	**	**	1.65	1.64	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.71	02:48:52	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.3	**	55.6	**	46.99	51.98	265370.3	
2454.0	6100	100.0	255.98	163.50	0.997	255.07	162.94	16.077	260.91	42.6494	15.0	5.40	66.1	88.0	21.94	0.577	102.4	3.73	0.0374	43.8	24.0	0.029303	23.4	1004.3	0.00	-0.081814	857.5	874.2	**	**	-16.76	0.410821	0.296305	-0.000373	-0.000732	0	112.9	29.6	0.735	0.636	0.976			6099.9	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	610.19	13.75	200	**	54.97	0.00	0.00	33.71	34.00	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.74	02:50:32	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.2	**	55.6	**	46.81	52.07	265470.3	
2455.0	6100	100.0	255.53	163.23	1.005	256.88	164.09	16.052	261.27	42.6357	15.0	5.40	66.1	88.0	21.93	0.572	102.4	3.72	0.0363	48.5	26.3	0.026030	23.9	1004.3	0.26	-0.082065	857.5	873.8	**	**	-16.38	0.410352	0.295827	-0.000373	-0.000732	0	112.6	30.0	0.732	0.634	0.974			6099.8	99.90	80.00	14.89	3.20	0.00	0.00	0.00	-0.07	0	0	0	0	81.00	31.00	608.62	13.76	199	**	54.94	0.00	0.00	33.57	34.02	18.07	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	73.77	02:52:12	2019-10-02	1	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33335		86.1	**	55.3	**	46.59	52.06	265570.3	
